DBN,Demographic,Mean Scale Score
20K048,All Students,680
20K048,All Students,669
20K048,All Students,670
20K048,All Students,664
20K048,All Students,662
20K048,All Students,660
20K048,All Students,666
20K048,All Students,680
20K048,All Students,674
20K048,All Students,674
20K048,All Students,675
20K048,All Students,671
20K048,All Students,674
20K048,All Students,674
20K048,All Students,675
20K048,All Students,665
20K048,All Students,669
20K048,All Students,688
20K048,All Students,680
20K048,All Students,667
20K048,All Students,671
20K048,All Students,
20K048,All Students,
20K048,All Students,
20K048,All Students,
20K048,All Students,
20K048,All Students,668
20K048,All Students,670
20K062,All Students,629
20K062,All Students,643
20K062,All Students,650
20K062,All Students,659
20K062,All Students,655
20K062,All Students,656
20K062,All Students,657
20K062,All Students,628
20K062,All Students,635
20K062,All Students,654
20K062,All Students,658
20K062,All Students,655
20K062,All Students,656
20K062,All Students,659
20K062,All Students,629
20K062,All Students,635
20K062,All Students,645
20K062,All Students,647
20K062,All Students,648
20K062,All Students,646
20K062,All Students,649
20K062,All Students,
20K062,All Students,
20K062,All Students,
20K062,All Students,
20K062,All Students,
20K062,All Students,652
20K062,All Students,654
20K069,All Students,688
20K069,All Students,648
20K069,All Students,659
20K069,All Students,656
20K069,All Students,660
20K069,All Students,655
20K069,All Students,660
20K069,All Students,675
20K069,All Students,655
20K069,All Students,650
20K069,All Students,662
20K069,All Students,662
20K069,All Students,661
20K069,All Students,670
20K069,All Students,668
20K069,All Students,655
20K069,All Students,663
20K069,All Students,662
20K069,All Students,672
20K069,All Students,658
20K069,All Students,669
20K069,All Students,
20K069,All Students,
20K069,All Students,
20K069,All Students,
20K069,All Students,
20K069,All Students,658
20K069,All Students,666
20K102,All Students,682
20K102,All Students,669
20K102,All Students,670
20K102,All Students,682
20K102,All Students,675
20K102,All Students,669
20K102,All Students,675
20K102,All Students,668
20K102,All Students,661
20K102,All Students,673
20K102,All Students,674
20K102,All Students,678
20K102,All Students,682
20K102,All Students,685
20K102,All Students,661
20K102,All Students,662
20K102,All Students,671
20K102,All Students,677
20K102,All Students,682
20K102,All Students,674
20K102,All Students,674
20K102,All Students,
20K102,All Students,
20K102,All Students,
20K102,All Students,
20K102,All Students,
20K102,All Students,675
20K102,All Students,678
20K104,All Students,695
20K104,All Students,683
20K104,All Students,674
20K104,All Students,685
20K104,All Students,672
20K104,All Students,666
20K104,All Students,669
20K104,All Students,678
20K104,All Students,678
20K104,All Students,681
20K104,All Students,675
20K104,All Students,677
20K104,All Students,679
20K104,All Students,682
20K104,All Students,667
20K104,All Students,669
20K104,All Students,679
20K104,All Students,683
20K104,All Students,685
20K104,All Students,675
20K104,All Students,675
20K104,All Students,655
20K104,All Students,657
20K104,All Students,669
20K104,All Students,672
20K104,All Students,667
20K104,All Students,665
20K104,All Students,666
20K104,All Students,659
20K104,All Students,657
20K104,All Students,664
20K104,All Students,674
20K104,All Students,677
20K104,All Students,670
20K104,All Students,670
20K104,All Students,659
20K104,All Students,650
20K104,All Students,663
20K104,All Students,658
20K104,All Students,670
20K104,All Students,663
20K104,All Students,663
20K104,All Students,
20K104,All Students,
20K104,All Students,
20K104,All Students,
20K104,All Students,
20K104,All Students,669
20K104,All Students,671
20K105,All Students,692
20K105,All Students,672
20K105,All Students,671
20K105,All Students,680
20K105,All Students,668
20K105,All Students,658
20K105,All Students,661
20K105,All Students,681
20K105,All Students,665
20K105,All Students,672
20K105,All Students,675
20K105,All Students,680
20K105,All Students,670
20K105,All Students,673
20K105,All Students,670
20K105,All Students,661
20K105,All Students,665
20K105,All Students,678
20K105,All Students,673
20K105,All Students,667
20K105,All Students,670
20K105,All Students,
20K105,All Students,
20K105,All Students,
20K105,All Students,
20K105,All Students,
20K105,All Students,664
20K105,All Students,668
20K112,All Students,696
20K112,All Students,679
20K112,All Students,670
20K112,All Students,673
20K112,All Students,660
20K112,All Students,667
20K112,All Students,668
20K112,All Students,672
20K112,All Students,672
20K112,All Students,678
20K112,All Students,678
20K112,All Students,676
20K112,All Students,672
20K112,All Students,678
20K112,All Students,667
20K112,All Students,663
20K112,All Students,670
20K112,All Students,682
20K112,All Students,688
20K112,All Students,675
20K112,All Students,675
20K112,All Students,
20K112,All Students,
20K112,All Students,
20K112,All Students,
20K112,All Students,
20K112,All Students,671
20K112,All Students,674
20K127,All Students,690
20K127,All Students,675
20K127,All Students,676
20K127,All Students,667
20K127,All Students,666
20K127,All Students,665
20K127,All Students,673
20K127,All Students,660
20K127,All Students,669
20K127,All Students,667
20K127,All Students,665
20K127,All Students,659
20K127,All Students,668
20K127,All Students,682
20K127,All Students,673
20K127,All Students,657
20K127,All Students,669
20K127,All Students,682
20K127,All Students,670
20K127,All Students,665
20K127,All Students,668
20K127,All Students,
20K127,All Students,
20K127,All Students,
20K127,All Students,
20K127,All Students,
20K127,All Students,666
20K127,All Students,675
20K160,All Students,677
20K160,All Students,662
20K160,All Students,659
20K160,All Students,674
20K160,All Students,663
20K160,All Students,656
20K160,All Students,664
20K160,All Students,667
20K160,All Students,657
20K160,All Students,660
20K160,All Students,664
20K160,All Students,674
20K160,All Students,663
20K160,All Students,670
20K160,All Students,672
20K160,All Students,658
20K160,All Students,661
20K160,All Students,666
20K160,All Students,666
20K160,All Students,666
20K160,All Students,667
20K160,All Students,
20K160,All Students,
20K160,All Students,
20K160,All Students,
20K160,All Students,
20K160,All Students,661
20K160,All Students,667
20K163,All Students,673
20K163,All Students,660
20K163,All Students,680
20K163,All Students,667
20K163,All Students,662
20K163,All Students,657
20K163,All Students,661
20K163,All Students,656
20K163,All Students,664
20K163,All Students,661
20K163,All Students,672
20K163,All Students,671
20K163,All Students,669
20K163,All Students,666
20K163,All Students,658
20K163,All Students,657
20K163,All Students,665
20K163,All Students,671
20K163,All Students,678
20K163,All Students,666
20K163,All Students,673
20K163,All Students,665
20K163,All Students,657
20K163,All Students,670
20K163,All Students,
20K163,All Students,
20K163,All Students,
20K163,All Students,
20K163,All Students,
20K163,All Students,664
20K163,All Students,666
20K164,All Students,666
20K164,All Students,665
20K164,All Students,664
20K164,All Students,677
20K164,All Students,675
20K164,All Students,663
20K164,All Students,661
20K164,All Students,659
20K164,All Students,652
20K164,All Students,662
20K164,All Students,670
20K164,All Students,675
20K164,All Students,670
20K164,All Students,678
20K164,All Students,650
20K164,All Students,664
20K164,All Students,658
20K164,All Students,666
20K164,All Students,681
20K164,All Students,676
20K164,All Students,670
20K164,All Students,
20K164,All Students,
20K164,All Students,
20K164,All Students,
20K164,All Students,
20K164,All Students,669
20K164,All Students,669
20K170,All Students,676
20K170,All Students,651
20K170,All Students,662
20K170,All Students,666
20K170,All Students,667
20K170,All Students,663
20K170,All Students,665
20K170,All Students,661
20K170,All Students,652
20K170,All Students,653
20K170,All Students,660
20K170,All Students,676
20K170,All Students,669
20K170,All Students,677
20K170,All Students,661
20K170,All Students,656
20K170,All Students,660
20K170,All Students,669
20K170,All Students,673
20K170,All Students,673
20K170,All Students,674
20K170,All Students,
20K170,All Students,
20K170,All Students,
20K170,All Students,
20K170,All Students,
20K170,All Students,668
20K170,All Students,672
20K176,All Students,694
20K176,All Students,673
20K176,All Students,665
20K176,All Students,680
20K176,All Students,669
20K176,All Students,671
20K176,All Students,669
20K176,All Students,665
20K176,All Students,669
20K176,All Students,676
20K176,All Students,672
20K176,All Students,674
20K176,All Students,683
20K176,All Students,685
20K176,All Students,670
20K176,All Students,662
20K176,All Students,671
20K176,All Students,685
20K176,All Students,681
20K176,All Students,676
20K176,All Students,676
20K176,All Students,
20K176,All Students,
20K176,All Students,
20K176,All Students,
20K176,All Students,
20K176,All Students,676
20K176,All Students,677
20K179,All Students,672
20K179,All Students,650
20K179,All Students,649
20K179,All Students,663
20K179,All Students,656
20K179,All Students,656
20K179,All Students,657
20K179,All Students,653
20K179,All Students,648
20K179,All Students,658
20K179,All Students,656
20K179,All Students,665
20K179,All Students,662
20K179,All Students,663
20K179,All Students,658
20K179,All Students,650
20K179,All Students,655
20K179,All Students,668
20K179,All Students,664
20K179,All Students,666
20K179,All Students,664
20K179,All Students,
20K179,All Students,
20K179,All Students,
20K179,All Students,
20K179,All Students,
20K179,All Students,661
20K179,All Students,661
20K180,All Students,698
20K180,All Students,676
20K180,All Students,669
20K180,All Students,679
20K180,All Students,670
20K180,All Students,666
20K180,All Students,658
20K180,All Students,676
20K180,All Students,671
20K180,All Students,687
20K180,All Students,674
20K180,All Students,677
20K180,All Students,668
20K180,All Students,678
20K180,All Students,658
20K180,All Students,668
20K180,All Students,682
20K180,All Students,681
20K180,All Students,672
20K180,All Students,672
20K180,All Students,669
20K180,All Students,657
20K180,All Students,650
20K180,All Students,665
20K180,All Students,657
20K180,All Students,661
20K180,All Students,666
20K180,All Students,663
20K180,All Students,661
20K180,All Students,668
20K180,All Students,664
20K180,All Students,668
20K180,All Students,656
20K180,All Students,650
20K180,All Students,654
20K180,All Students,658
20K180,All Students,
20K180,All Students,
20K180,All Students,
20K180,All Students,
20K180,All Students,
20K180,All Students,664
20K180,All Students,666
20K185,All Students,703
20K185,All Students,676
20K185,All Students,684
20K185,All Students,680
20K185,All Students,673
20K185,All Students,669
20K185,All Students,675
20K185,All Students,683
20K185,All Students,691
20K185,All Students,691
20K185,All Students,689
20K185,All Students,689
20K185,All Students,681
20K185,All Students,692
20K185,All Students,681
20K185,All Students,671
20K185,All Students,681
20K185,All Students,685
20K185,All Students,683
20K185,All Students,677
20K185,All Students,677
20K185,All Students,
20K185,All Students,
20K185,All Students,
20K185,All Students,
20K185,All Students,
20K185,All Students,676
20K185,All Students,682
20K186,All Students,667
20K186,All Students,657
20K186,All Students,652
20K186,All Students,673
20K186,All Students,666
20K186,All Students,664
